fecha,temperature_2m,surface_pressure,relative_humidity_2m
2019-03-09,23.5,1010.6,90
2019-03-10,29.9,1010.7,42
2019-03-11,23.7,1011.7,72
2019-03-12,23.4,1010.1,81
2019-03-13,24.2,1009.6,69
2019-03-14,24.4,1010.2,81
2019-03-15,24.4,1010.9,75
2019-03-16,24.2,1010.8,78
2019-03-17,27.7,1008.6,51
2019-03-18,23.6,1009.1,81
2019-03-19,24.3,1009.0,78
2019-03-20,24.2,1007.9,74
2019-03-21,24.7,1008.3,80
2019-03-22,24.4,1009.4,76
2019-03-23,24.0,1011.8,79
2019-03-24,29.0,1010.4,52
2019-03-25,23.4,1009.0,89
2019-03-26,24.6,1007.5,84
2019-03-27,24.6,1008.2,82
2019-03-28,24.5,1008.2,87
2019-03-29,23.7,1008.9,87
2019-03-30,23.3,1008.9,93
2019-03-31,27.1,1007.8,70
2019-04-01,24.9,1010.3,80
2019-04-02,24.1,1012.0,92
2019-04-03,24.9,1013.0,84
2019-04-04,25.2,1011.9,70
2019-04-05,24.5,1011.3,81
2019-04-06,25.4,1012.1,81
2019-04-07,29.2,1010.9,48
2019-04-08,25.0,1010.8,74
2019-04-09,24.6,1008.1,78
2019-04-10,24.8,1006.7,77
2019-04-11,24.8,1007.8,79
2019-04-12,25.4,1009.3,80
2019-04-13,25.3,1009.4,78
2019-04-14,27.6,1009.0,68
2019-04-15,25.2,1009.7,72
2019-04-16,25.2,1009.8,80
2019-04-17,25.3,1008.9,76
2019-04-18,25.3,1009.5,76
2019-04-19,25.4,1009.5,77
2019-04-20,25.5,1011.0,74
2019-04-21,28.2,1010.1,61
2019-04-22,24.2,1008.2,83
2019-04-23,23.8,1008.0,80
2019-04-24,25.2,1009.0,74
2019-04-25,25.4,1010.3,76
2019-04-26,25.4,1009.4,78
2019-04-27,26.2,1009.4,80
2019-04-28,29.4,1008.9,64
2019-04-29,24.5,1010.6,82
2019-04-30,25.7,1010.6,75
2019-05-01,26.4,1011.1,76
2019-05-02,25.1,1010.9,83
2019-05-03,25.5,1010.1,78
2019-05-04,25.7,1009.4,77
2019-05-05,28.3,1008.3,63
2019-05-06,25.8,1009.6,82
2019-05-07,26.0,1009.1,78
2019-05-08,25.5,1008.0,79
2019-05-09,25.4,1007.7,81
2019-05-10,25.6,1007.9,81
2019-05-11,26.1,1008.5,86
2019-05-12,29.4,1009.0,67
2019-05-13,26.4,1009.8,86
2019-05-14,25.8,1009.3,86
2019-05-15,26.2,1008.8,84
2019-05-16,26.4,1008.8,86
2019-05-17,25.8,1009.0,82
2019-05-18,26.3,1007.9,81
2019-05-19,28.9,1008.5,65
2019-05-20,26.4,1008.1,81
2019-05-21,26.7,1008.0,78
2019-05-22,26.4,1007.7,83
2019-05-23,24.0,1008.2,94
2019-05-24,24.2,1008.2,93
2019-05-25,24.2,1008.7,89
2019-05-26,28.5,1007.7,68
2019-05-27,25.0,1007.7,94
2019-05-28,23.9,1008.8,95
2019-05-29,24.4,1008.7,95
2019-05-30,23.9,1008.8,94
2019-05-31,24.8,1008.4,89
2019-06-01,26.1,1007.8,80
2019-06-02,28.4,1007.9,69
2019-06-03,25.5,1009.8,91
2019-06-04,26.4,1009.7,90
2019-06-05,26.7,1008.5,83
2019-06-06,25.6,1007.6,89
2019-06-07,26.2,1008.8,87
2019-06-08,26.9,1010.4,82
2019-06-09,27.5,1010.5,78
2019-06-10,26.0,1010.7,87
2019-06-11,26.3,1010.9,82
2019-06-12,26.7,1010.7,78
2019-06-13,26.9,1010.8,82
2019-06-14,26.8,1010.2,79
2019-06-15,25.9,1010.9,86
2019-06-16,29.7,1009.5,69
2019-06-17,27.5,1012.0,81
2019-06-18,27.4,1011.1,80
2019-06-19,26.9,1010.5,87
2019-06-20,27.1,1011.8,79
2019-06-21,26.2,1013.7,88
2019-06-22,27.2,1012.9,85
2019-06-23,28.9,1010.6,73
2019-06-24,27.2,1009.9,83
2019-06-25,25.6,1010.4,91
2019-06-26,26.1,1010.0,87
2019-06-27,24.7,1011.1,92
2019-06-28,27.1,1010.8,72
2019-06-29,27.8,1011.4,74
2019-06-30,30.3,1010.4,65
2019-07-01,27.3,1010.4,79
2019-07-02,27.2,1009.4,77
2019-07-03,27.1,1008.8,79
2019-07-04,27.1,1010.4,78
2019-07-05,25.7,1012.4,86
2019-07-06,26.2,1011.8,82
2019-07-07,29.6,1010.2,65
2019-07-08,26.6,1010.1,79
2019-07-09,24.9,1012.5,85
2019-07-10,26.6,1011.8,90
2019-07-11,27.6,1009.3,69
2019-07-12,27.0,1009.0,71
2019-07-13,26.4,1010.7,81
2019-07-14,29.6,1009.8,69
2019-07-15,27.4,1010.3,73
2019-07-16,27.7,1010.7,77
2019-07-17,26.6,1011.0,79
2019-07-18,27.3,1010.5,74
2019-07-19,25.8,1010.7,88
2019-07-20,27.9,1009.3,76
2019-07-21,30.2,1008.4,60
2019-07-22,26.4,1009.9,81
2019-07-23,27.7,1011.3,81
2019-07-24,27.6,1010.7,77
2019-07-25,28.1,1010.7,70
2019-07-26,27.5,1012.0,75
2019-07-27,27.7,1011.8,81
2019-07-28,30.1,1009.0,64
2019-07-29,26.9,1007.6,81
2019-07-30,26.2,1008.2,89
2019-07-31,25.0,1008.7,94
2019-08-01,26.9,1008.7,85
2019-08-02,27.5,1008.3,76
2019-08-03,27.1,1009.6,85
2019-08-04,30.1,1009.8,69
2019-08-05,27.5,1009.7,78
2019-08-06,27.2,1009.3,85
2019-08-07,26.5,1010.7,88
2019-08-08,27.0,1010.2,89
2019-08-09,27.5,1009.9,83
2019-08-10,27.3,1010.0,85
2019-08-11,29.8,1009.7,68
2019-08-12,26.9,1008.4,85
2019-08-13,27.5,1009.6,86
2019-08-14,27.4,1010.2,85
2019-08-15,27.7,1011.7,86
2019-08-16,28.4,1011.7,71
2019-08-17,25.9,1010.1,86
2019-08-18,29.4,1009.6,72
2019-08-19,26.8,1009.6,85
2019-08-20,27.0,1010.2,87
2019-08-21,27.1,1009.2,88
2019-08-22,25.0,1009.4,93
2019-08-23,27.4,1009.7,82
2019-08-24,27.4,1009.8,88
2019-08-25,29.8,1009.3,73
2019-08-26,26.8,1008.7,89
2019-08-27,27.8,1007.9,82
2019-08-28,27.6,1006.5,72
2019-08-29,27.8,1006.9,81
2019-08-30,27.0,1008.1,90
2019-08-31,27.6,1007.3,82
2019-09-01,30.7,1006.6,63
2019-09-02,27.6,1006.2,79
2019-09-03,27.6,1007.6,82
2019-09-04,28.2,1009.7,79
2019-09-05,27.6,1009.3,77
2019-09-06,26.8,1008.1,88
2019-09-07,25.6,1008.8,91
2019-09-08,29.2,1009.2,73
2019-09-09,26.7,1009.7,84
2019-09-10,27.1,1008.3,86
2019-09-11,27.5,1005.9,85
2019-09-12,28.2,1005.5,84
2019-09-13,28.3,1007.5,82
2019-09-14,28.3,1008.3,87
2019-09-15,30.8,1006.0,69
2019-09-16,25.0,1008.0,93
2019-09-17,26.2,1006.3,91
2019-09-18,26.1,1003.9,86
2019-09-19,24.9,1004.2,91
2019-09-20,26.2,1006.4,89
2019-09-21,27.7,1006.9,82
2019-09-22,29.4,1005.7,74
2019-09-23,26.4,1004.9,91
2019-09-24,26.4,1004.9,88
2019-09-25,27.3,1004.6,83
2019-09-26,27.7,1006.6,81
2019-09-27,27.9,1008.8,82
2019-09-28,26.0,1008.4,90
2019-09-29,27.8,1004.9,79
2019-09-30,26.2,1003.7,87
2019-10-01,25.8,1004.5,90
2019-10-02,25.9,1006.4,91
2019-10-03,26.8,1008.0,88
2019-10-04,27.8,1007.9,77
2019-10-05,25.8,1006.1,86
2019-10-06,29.6,1006.8,73
2019-10-07,25.4,1006.7,88
2019-10-08,26.7,1007.3,89
2019-10-09,26.8,1006.5,82
2019-10-10,27.1,1004.8,82
2019-10-11,26.3,1005.6,85
2019-10-12,26.7,1007.0,77
2019-10-13,29.9,1006.6,57
2019-10-14,26.8,1008.0,77
2019-10-15,26.5,1007.4,85
2019-10-16,26.5,1007.5,89
2019-10-17,27.0,1007.2,82
2019-10-18,26.7,1007.3,80
2019-10-19,25.9,1008.4,88
2019-10-20,29.4,1008.1,70
2019-10-21,24.2,1008.7,91
2019-10-22,24.6,1007.3,93
2019-10-23,24.2,1006.9,88
2019-10-24,24.7,1007.5,91
2019-10-25,25.3,1008.3,91
2019-10-26,25.5,1008.5,89
2019-10-27,29.0,1006.9,70
2019-10-28,26.0,1007.8,85
2019-10-29,25.9,1006.9,76
2019-10-30,25.8,1006.7,71
2019-10-31,25.6,1007.8,78
2019-11-01,25.8,1007.3,79
2019-11-02,25.9,1006.2,73
2019-11-03,29.1,1005.5,61
2019-11-04,26.1,1007.7,67
2019-11-05,24.6,1009.3,90
2019-11-06,25.7,1009.1,84
2019-11-07,26.0,1008.0,87
2019-11-08,26.2,1006.0,79
2019-11-09,26.1,1005.8,85
2019-11-10,28.2,1005.8,78
2019-11-11,24.6,1007.2,94
2019-11-12,26.1,1006.2,84
2019-11-13,26.9,1006.8,79
2019-11-14,25.5,1008.4,87
2019-11-15,26.0,1006.5,81
2019-11-16,25.7,1004.1,84
2019-11-17,27.9,1001.8,73
2019-11-18,25.2,1005.2,86
2019-11-19,25.6,1007.0,88
2019-11-20,25.9,1006.7,86
2019-11-21,24.9,1007.1,80
2019-11-22,25.4,1007.9,59
2019-11-23,24.7,1008.6,67
2019-11-24,27.9,1005.7,62
2019-11-25,25.2,1006.9,84
2019-11-26,26.9,1008.4,75
2019-11-27,26.3,1010.1,76
2019-11-28,25.3,1008.1,75
2019-11-29,24.8,1006.2,63
2019-11-30,24.9,1007.2,61
2019-12-01,29.8,1006.9,45
2019-12-02,26.5,1008.4,80
2019-12-03,25.2,1007.5,90
2019-12-04,25.3,1008.5,91
2019-12-05,25.7,1009.7,89
2019-12-06,25.1,1010.8,88
2019-12-07,24.3,1009.9,86
2019-12-08,25.3,1008.6,85
2019-12-09,25.5,1010.6,78
2019-12-10,24.1,1011.6,86
2019-12-11,23.9,1010.4,84
2019-12-12,24.2,1008.5,78
2019-12-13,23.6,1007.7,87
2019-12-14,24.1,1008.6,94
2019-12-15,26.1,1010.2,86
2019-12-16,24.3,1010.3,82
2019-12-17,24.9,1007.9,86
2019-12-18,24.9,1008.7,87
2019-12-19,25.3,1009.5,86
2019-12-20,24.4,1010.1,86
2019-12-21,24.6,1009.6,74
2019-12-22,28.1,1008.5,64
2019-12-23,24.7,1008.5,83
2019-12-24,25.5,1005.0,85
2019-12-25,26.2,1003.3,86
2019-12-26,25.8,1007.1,73
2019-12-27,24.3,1008.9,67
2019-12-28,24.7,1008.4,80
2019-12-29,28.5,1007.2,63
2019-12-30,25.4,1008.2,81
2019-12-31,25.0,1008.9,87
2020-01-01,25.3,1009.1,82
2020-01-02,24.8,1011.4,74
2020-01-03,25.2,1013.6,68
2020-01-04,25.3,1012.4,71
2020-01-05,29.3,1009.1,49
2020-01-06,23.9,1010.5,70
2020-01-07,24.2,1011.8,85
2020-01-08,25.6,1013.4,75
2020-01-09,25.0,1015.2,72
2020-01-10,25.3,1014.6,70
2020-01-11,24.5,1015.0,69
2020-01-12,27.1,1014.2,68
2020-01-13,23.5,1015.3,79
2020-01-14,22.5,1012.2,84
2020-01-15,23.6,1012.2,85
2020-01-16,24.3,1012.9,70
2020-01-17,24.1,1013.0,65
2020-01-18,22.6,1013.3,84
2020-01-19,28.7,1010.3,52
2020-01-20,24.4,1009.8,86
2020-01-21,24.2,1007.4,82
2020-01-22,25.0,1005.0,80
2020-01-23,23.5,1006.2,85
2020-01-24,23.4,1008.9,84
2020-01-25,23.2,1009.1,84
2020-01-26,26.6,1008.2,68
2020-01-27,24.8,1008.5,79
2020-01-28,25.0,1007.4,79
2020-01-29,24.3,1008.4,86
2020-01-30,24.1,1009.6,82
2020-01-31,25.1,1011.3,84
2020-02-01,25.3,1010.2,81
2020-02-02,28.4,1009.7,57
2020-02-03,24.0,1012.8,88
2020-02-04,25.2,1013.1,72
2020-02-05,24.5,1011.2,81
2020-02-06,24.9,1011.2,80
2020-02-07,24.1,1012.7,88
2020-02-08,25.7,1013.0,73
2020-02-09,30.4,1011.9,43
2020-02-10,23.6,1013.5,86
2020-02-11,23.7,1013.1,76
2020-02-12,24.8,1012.3,68
2020-02-13,24.8,1012.2,66
2020-02-14,24.9,1011.7,70
2020-02-15,25.4,1010.9,66
2020-02-16,27.9,1008.8,64
2020-02-17,24.4,1010.9,80
2020-02-18,24.6,1011.6,75
2020-02-19,24.8,1011.5,77
2020-02-20,24.0,1010.1,81
2020-02-21,24.6,1008.9,80
2020-02-22,25.1,1008.8,79
2020-02-23,26.2,1007.6,73
2020-02-24,23.6,1010.8,63
2020-02-25,24.2,1010.3,75
2020-02-26,23.9,1010.2,89
2020-02-27,24.9,1011.3,83
2020-02-28,24.7,1011.5,81
2020-02-29,25.0,1011.6,84
2020-03-01,27.7,1010.8,62
2020-03-02,23.9,1011.2,83
2020-03-03,24.2,1011.1,83
2020-03-04,24.6,1012.0,83
2020-03-05,24.6,1012.5,86
2020-03-06,24.1,1010.4,83
2020-03-07,24.0,1009.1,87
2020-03-08,27.3,1011.2,65
2020-03-09,21.3,1014.9,88
2020-03-10,22.0,1011.7,87
2020-03-11,23.4,1008.1,85
2020-03-12,24.1,1007.4,81
2020-03-13,24.0,1010.3,86
2020-03-14,23.9,1011.4,75
2020-03-15,27.8,1010.7,52
2020-03-16,22.9,1011.3,63
2020-03-17,23.0,1012.2,81
2020-03-18,24.1,1013.2,73
2020-03-19,23.0,1014.2,79
2020-03-20,23.4,1013.8,71
2020-03-21,23.3,1013.1,69
2020-03-22,28.4,1011.5,49
2020-03-23,22.7,1013.9,89
2020-03-24,23.2,1011.9,62
2020-03-25,24.0,1008.8,88
2020-03-26,24.5,1007.4,85
2020-03-27,24.2,1007.7,80
2020-03-28,23.8,1010.4,85
2020-03-29,27.1,1011.2,71
2020-03-30,24.2,1009.7,67
2020-03-31,23.6,1007.0,80
2020-04-01,23.9,1006.7,80
2020-04-02,24.7,1006.8,74
2020-04-03,23.7,1006.2,85
2020-04-04,25.0,1007.1,79
2020-04-05,29.0,1006.6,68
2020-04-06,25.6,1009.7,85
2020-04-07,24.6,1009.5,92
2020-04-08,24.3,1007.9,92
2020-04-09,25.1,1006.5,88
2020-04-10,25.4,1007.9,84
2020-04-11,24.8,1009.5,95
2020-04-12,28.7,1011.4,72
2020-04-13,26.3,1012.6,75
2020-04-14,25.4,1010.1,83
2020-04-15,25.9,1009.6,82
2020-04-16,25.4,1011.1,83
2020-04-17,24.1,1012.1,91
2020-04-18,25.7,1010.7,82
2020-04-19,28.8,1010.2,67
2020-04-20,25.8,1009.6,83
2020-04-21,25.6,1009.5,82
2020-04-22,25.7,1009.6,88
2020-04-23,25.9,1010.4,86
2020-04-24,25.6,1009.7,82
2020-04-25,25.9,1011.1,84
2020-04-26,29.3,1011.2,61
2020-04-27,25.4,1010.5,83
2020-04-28,25.6,1009.9,85
2020-04-29,26.0,1009.5,78
2020-04-30,25.8,1009.3,80
2020-05-01,25.5,1010.9,85
2020-05-02,26.1,1010.2,82
2020-05-03,28.6,1008.1,69
2020-05-04,26.5,1008.2,82
2020-05-05,25.8,1008.6,85
2020-05-06,26.2,1008.4,85
2020-05-07,26.7,1009.2,82
2020-05-08,26.5,1010.4,80
2020-05-09,26.6,1011.3,87
2020-05-10,29.2,1010.1,65
2020-05-11,26.0,1008.8,87
2020-05-12,26.4,1009.4,83
2020-05-13,26.5,1009.5,82
2020-05-14,26.2,1009.8,79
2020-05-15,26.1,1009.1,76
2020-05-16,26.3,1009.5,79
2020-05-17,29.6,1009.5,63
2020-05-18,26.5,1010.1,85
2020-05-19,26.7,1009.2,78
2020-05-20,26.5,1009.0,82
2020-05-21,27.6,1009.3,77
2020-05-22,26.9,1009.7,86
2020-05-23,26.4,1009.4,88
2020-05-24,29.4,1008.1,68
2020-05-25,26.9,1008.2,82
2020-05-26,27.1,1008.3,84
2020-05-27,26.9,1009.2,76
2020-05-28,24.0,1009.6,96
2020-05-29,26.6,1009.8,78
2020-05-30,26.5,1009.4,83
2020-05-31,29.4,1010.6,68
2020-06-01,26.5,1010.4,85
2020-06-02,25.0,1009.7,90
2020-06-03,27.6,1009.6,81
2020-06-04,27.2,1010.5,82
2020-06-05,27.4,1011.3,79
2020-06-06,27.1,1010.9,77
2020-06-07,29.4,1009.8,67
2020-06-08,27.0,1008.8,78
2020-06-09,27.2,1007.0,82
2020-06-10,26.2,1009.0,86
2020-06-11,27.1,1008.4,82
2020-06-12,27.5,1007.6,79
2020-06-13,27.2,1008.5,82
2020-06-14,29.3,1009.5,70
2020-06-15,27.3,1010.2,80
2020-06-16,27.4,1009.9,79
2020-06-17,26.5,1010.3,85
2020-06-18,26.7,1009.7,89
2020-06-19,27.5,1010.2,82
2020-06-20,27.1,1010.1,80
2020-06-21,30.3,1011.4,68
2020-06-22,27.9,1011.2,82
2020-06-23,28.1,1009.3,80
2020-06-24,27.8,1009.1,77
2020-06-25,25.2,1011.5,87
2020-06-26,26.7,1010.9,84
2020-06-27,28.2,1009.2,77
2020-06-28,29.9,1008.6,71
2020-06-29,25.5,1009.7,90
2020-06-30,25.7,1009.5,90
2020-07-01,27.0,1008.6,83
2020-07-02,26.9,1009.0,86
2020-07-03,27.3,1008.5,84
2020-07-04,27.3,1008.4,84
2020-07-05,30.2,1009.4,68
2020-07-06,27.3,1009.9,79
2020-07-07,25.9,1008.5,91
2020-07-08,26.3,1008.6,90
2020-07-09,27.2,1009.4,84
2020-07-10,26.9,1011.0,81
2020-07-11,26.7,1009.5,79
2020-07-12,30.5,1009.4,62
2020-07-13,28.0,1010.5,85
2020-07-14,27.7,1010.1,80
2020-07-15,26.6,1008.0,80
2020-07-16,26.7,1008.7,82
2020-07-17,26.7,1008.8,82
2020-07-18,27.6,1007.3,73
2020-07-19,28.3,1007.2,74
2020-07-20,26.7,1006.9,80
2020-07-21,27.0,1008.5,79
2020-07-22,25.5,1009.4,86
2020-07-23,26.3,1008.8,82
2020-07-24,26.5,1009.2,91
2020-07-25,25.3,1011.5,88
2020-07-26,29.1,1011.4,68
2020-07-27,27.8,1010.0,68
2020-07-28,25.9,1009.3,90
2020-07-29,27.3,1005.6,77
2020-07-30,26.1,1002.6,92
2020-07-31,26.7,1008.0,89
2020-08-01,26.9,1007.8,87
2020-08-02,29.5,1006.9,70
2020-08-03,27.4,1009.3,83
2020-08-04,26.3,1010.9,87
2020-08-05,27.5,1009.1,80
2020-08-06,26.5,1009.4,86
2020-08-07,27.1,1011.6,86
2020-08-08,28.2,1011.8,79
2020-08-09,30.3,1009.6,73
2020-08-10,27.7,1008.3,73
2020-08-11,27.3,1008.0,75
2020-08-12,28.2,1007.7,70
2020-08-13,27.8,1007.8,85
2020-08-14,26.6,1006.8,85
2020-08-15,25.8,1006.6,89
2020-08-16,30.8,1006.4,60
2020-08-17,27.7,1007.4,85
2020-08-18,27.7,1007.6,78
2020-08-19,27.5,1007.8,84
2020-08-20,27.0,1007.7,84
2020-08-21,26.7,1006.1,87
2020-08-22,26.0,1002.4,87
2020-08-23,27.7,1008.6,84
2020-08-24,25.8,1007.8,86
2020-08-25,26.7,1007.0,86
2020-08-26,26.8,1009.1,92
2020-08-27,27.8,1010.2,77
2020-08-28,27.7,1010.0,82
2020-08-29,27.7,1008.2,86
2020-08-30,30.2,1006.3,68
2020-08-31,27.0,1007.9,85
2020-09-01,26.6,1007.1,90
2020-09-02,25.0,1006.4,93
2020-09-03,25.7,1006.8,90
2020-09-04,24.5,1008.5,94
2020-09-05,26.4,1007.8,86
2020-09-06,29.7,1005.4,70
2020-09-07,26.7,1003.8,86
2020-09-08,26.6,1005.4,87
2020-09-09,26.6,1009.1,86
2020-09-10,25.7,1007.7,89
2020-09-11,26.5,1004.3,86
2020-09-12,26.3,1004.0,87
2020-09-13,28.4,1005.7,78
2020-09-14,26.4,1008.3,90
2020-09-15,26.5,1008.3,86
2020-09-16,27.1,1007.8,85
2020-09-17,27.3,1006.2,78
2020-09-18,27.2,1005.2,73
2020-09-19,27.6,1005.2,81
2020-09-20,29.4,1004.4,65
2020-09-21,26.6,1005.3,83
2020-09-22,26.8,1006.0,86
2020-09-23,27.2,1007.2,88
2020-09-24,27.1,1009.6,89
2020-09-25,28.5,1009.8,76
2020-09-26,25.8,1007.9,86
2020-09-27,30.1,1004.9,58
2020-09-28,26.3,1006.1,89
2020-09-29,25.6,1008.3,91
2020-09-30,26.1,1008.0,87
2020-10-01,24.8,1007.2,89
2020-10-02,25.5,1006.6,91
2020-10-03,25.4,1007.0,90
2020-10-04,27.9,1007.0,70
2020-10-05,25.4,1007.2,92
2020-10-06,26.5,1006.9,82
2020-10-07,24.9,1007.9,91
2020-10-08,26.1,1009.4,91
2020-10-09,26.6,1009.7,86
2020-10-10,27.0,1007.9,81
2020-10-11,28.4,1006.1,82
2020-10-12,26.2,1006.3,89
2020-10-13,26.9,1005.8,85
2020-10-14,26.5,1006.3,90
2020-10-15,25.6,1006.5,87
2020-10-16,25.5,1006.7,91
2020-10-17,25.2,1006.9,95
2020-10-18,27.5,1004.2,81
2020-10-19,25.8,1004.0,88
2020-10-20,25.8,1005.0,82
2020-10-21,25.3,1007.2,92
2020-10-22,25.3,1007.6,94
2020-10-23,25.9,1007.7,91
2020-10-24,26.9,1008.2,82
2020-10-25,29.7,1008.0,66
2020-10-26,26.5,1009.4,78
2020-10-27,25.1,1007.3,91
2020-10-28,25.6,1006.9,81
2020-10-29,24.3,1006.5,95
2020-10-30,25.4,1007.7,93
2020-10-31,25.1,1008.9,92
2020-11-01,29.1,1006.5,62
2020-11-02,25.4,1006.2,91
2020-11-03,24.0,1009.1,96
2020-11-04,25.1,1009.5,82
2020-11-05,25.3,1006.8,82
2020-11-06,25.2,1004.9,90
2020-11-07,24.7,1005.7,91
2020-11-08,25.6,1005.5,90
2020-11-09,24.0,1006.8,94
2020-11-10,24.1,1006.8,94
2020-11-11,24.5,1005.9,93
2020-11-12,24.2,1007.6,92
2020-11-13,24.7,1007.9,85
2020-11-14,24.7,1008.1,79
2020-11-15,26.7,1007.6,75
2020-11-16,25.3,1007.5,82
2020-11-17,24.8,1008.1,86
2020-11-18,24.2,1009.2,94
2020-11-19,24.1,1010.0,94
2020-11-20,24.1,1009.2,91
2020-11-21,25.2,1007.5,84
2020-11-22,26.6,1006.0,81
2020-11-23,26.0,1007.3,85
2020-11-24,24.6,1009.2,86
2020-11-25,24.1,1010.0,85
2020-11-26,23.7,1008.3,81
2020-11-27,23.2,1007.5,79
2020-11-28,23.9,1009.1,88
2020-11-29,28.7,1008.5,58
2020-11-30,23.9,1008.4,77
2020-12-01,25.2,1008.4,83
2020-12-02,24.4,1009.6,81
2020-12-03,24.4,1010.1,81
2020-12-04,24.0,1010.2,85
2020-12-05,24.0,1009.6,83
2020-12-06,27.0,1007.4,71
2020-12-07,24.7,1008.3,85
2020-12-08,24.5,1008.6,87
2020-12-09,24.4,1009.9,89
2020-12-10,23.6,1010.4,92
2020-12-11,23.5,1008.9,87
2020-12-12,23.3,1010.0,88
2020-12-13,26.6,1009.6,74
2020-12-14,24.3,1009.4,87
2020-12-15,23.3,1007.8,78
2020-12-16,24.1,1008.9,85
2020-12-17,23.8,1010.3,91
2020-12-18,24.2,1010.6,86
2020-12-19,23.4,1010.2,92
2020-12-20,27.8,1008.7,68
2020-12-21,23.7,1011.0,88
2020-12-22,23.5,1011.0,88
2020-12-23,24.5,1010.5,75
2020-12-24,24.5,1009.8,72
2020-12-25,22.7,1008.3,92
2020-12-26,23.7,1005.6,87
2020-12-27,26.9,1006.2,73
2020-12-28,23.4,1008.8,86
2020-12-29,23.4,1008.7,76
2020-12-30,22.9,1010.7,73
2020-12-31,23.5,1012.7,77
2021-01-01,22.6,1014.2,74
2021-01-02,22.9,1013.0,71
2021-01-03,28.0,1010.9,48
2021-01-04,23.2,1009.6,71
2021-01-05,23.2,1008.8,82
2021-01-06,23.2,1010.2,89
2021-01-07,23.5,1011.2,85
2021-01-08,24.3,1010.0,78
2021-01-09,24.0,1010.1,84
2021-01-10,27.2,1010.6,73
2021-01-11,23.9,1012.5,84
2021-01-12,21.9,1011.8,82
2021-01-13,23.8,1009.5,89
2021-01-14,23.8,1008.3,91
2021-01-15,23.1,1008.6,90
2021-01-16,23.6,1009.3,88
2021-01-17,26.3,1008.6,70
2021-01-18,24.4,1011.6,84
2021-01-19,24.3,1012.5,78
2021-01-20,23.9,1010.5,88
2021-01-21,24.0,1009.4,83
2021-01-22,23.3,1010.1,90
2021-01-23,24.1,1010.2,89
2021-01-24,29.2,1009.0,52
2021-01-25,23.5,1010.7,66
2021-01-26,24.3,1011.6,77
2021-01-27,23.9,1010.9,82
2021-01-28,23.6,1009.0,89
2021-01-29,23.9,1009.4,74
2021-01-30,22.5,1012.9,76
2021-01-31,26.5,1010.8,62
2021-02-01,24.5,1008.9,82
2021-02-02,24.2,1007.5,80
2021-02-03,22.4,1009.5,92
2021-02-04,24.1,1011.0,79
2021-02-05,23.8,1010.5,92
2021-02-06,24.8,1011.0,79
2021-02-07,27.0,1010.0,72
2021-02-08,24.2,1011.8,81
2021-02-09,24.5,1011.0,83
2021-02-10,24.8,1010.4,73
2021-02-11,23.4,1010.1,82
2021-02-12,23.5,1010.4,83
2021-02-13,24.7,1009.9,80
2021-02-14,27.2,1011.3,56
2021-02-15,24.7,1012.0,79
2021-02-16,24.8,1012.2,77
2021-02-17,23.5,1013.6,86
2021-02-18,24.8,1012.6,62
2021-02-19,24.9,1012.5,72
2021-02-20,23.5,1010.9,84
2021-02-21,23.7,1011.3,87
2021-02-22,23.1,1012.1,88
2021-02-23,23.5,1011.4,85
2021-02-24,22.5,1011.5,79
2021-02-25,23.4,1011.7,81
2021-02-26,24.2,1011.9,69
2021-02-27,24.5,1012.8,71
2021-02-28,28.9,1011.3,48
2021-03-01,23.9,1010.2,67
2021-03-02,24.1,1010.3,80
2021-03-03,23.8,1010.0,78
2021-03-04,23.0,1008.1,89
2021-03-05,23.7,1007.6,84
2021-03-06,24.4,1009.1,85
2021-03-07,27.5,1009.9,61
2021-03-08,24.6,1012.7,81
2021-03-09,23.0,1012.4,89
2021-03-10,22.3,1011.9,92
2021-03-11,21.9,1011.4,92
2021-03-12,23.2,1010.8,74
2021-03-13,23.2,1010.9,84
2021-03-14,29.7,1009.6,43
2021-03-15,23.6,1011.0,61
2021-03-16,23.4,1011.8,61
2021-03-17,24.2,1011.1,78
2021-03-18,24.4,1010.8,71
2021-03-19,23.9,1010.1,78
2021-03-20,24.3,1010.1,78
2021-03-21,26.4,1009.2,69
2021-03-22,24.5,1008.9,82
2021-03-23,23.6,1009.2,89
2021-03-24,24.3,1011.0,83
2021-03-25,23.5,1011.8,87
2021-03-26,24.6,1012.4,75
2021-03-27,24.5,1012.0,72
2021-03-28,28.7,1010.2,57
2021-03-29,24.0,1011.3,84
2021-03-30,24.9,1011.5,72
2021-03-31,24.2,1009.5,81
2021-04-01,24.4,1007.3,85
2021-04-02,24.3,1007.8,86
2021-04-03,24.3,1008.6,89
2021-04-04,26.4,1006.9,74
2021-04-05,23.0,1008.6,92
2021-04-06,22.7,1009.5,90
2021-04-07,23.2,1008.6,87
2021-04-08,22.6,1008.9,92
2021-04-09,24.0,1010.2,75
2021-04-10,23.4,1008.4,78
2021-04-11,25.9,1006.9,59
2021-04-12,24.2,1006.0,80
2021-04-13,24.5,1006.9,89
2021-04-14,23.7,1008.5,62
2021-04-15,24.3,1007.2,84
2021-04-16,24.2,1007.8,89
2021-04-17,24.6,1009.9,95
2021-04-18,28.0,1010.2,72
2021-04-19,24.9,1011.4,90
2021-04-20,24.4,1011.3,86
2021-04-21,24.0,1010.2,89
2021-04-22,23.9,1009.3,90
